timestamp_utc,participation_rate,scenario,hourly_volume_usd,trade_usd,relative_size_pct,curve_slippage_bps,fee_inclusive_cost_bps
2026-05-17T10:00:00+00:00,0.1,10pct_hourly_volume,27717.826889801072,2771.782688980107,0.061661739395398214,6.162374112474019,31.131610203067872
2026-05-17T10:00:00+00:00,0.5,50pct_hourly_volume,27717.826889801072,13858.913444900536,0.3083086969769911,30.736107604841173,55.5828541669634
2026-05-17T11:00:00+00:00,0.01,1pct_hourly_volume,17808.789617324786,178.08789617324786,0.003961785852465274,0.39616289012119393,25.39418459072906
2026-05-17T11:00:00+00:00,0.1,10pct_hourly_volume,17808.789617324786,1780.8789617324787,0.039617858524652744,3.9602168993368263,28.940444467447925
2026-05-17T11:00:00+00:00,0.5,50pct_hourly_volume,17808.789617324786,8904.394808662393,0.19808929262326372,19.7697674697922,44.67113941695189
2026-05-17T12:00:00+00:00,0.01,1pct_hourly_volume,23318.822386841224,233.18822386841225,0.005187560896247811,0.51872918023267,25.516138843322267
2026-05-17T12:00:00+00:00,0.1,10pct_hourly_volume,23318.822386841224,2331.8822386841225,0.051875608962478115,5.184871212732287,30.158985949283455
2026-05-17T12:00:00+00:00,0.5,50pct_hourly_volume,23318.822386841224,11659.411193420612,0.2593780448123906,25.870701561349975,50.741676234233864
2026-05-17T13:00:00+00:00,0.01,1pct_hourly_volume,20066.65768408642,200.66657684086422,0.004464076572713173,0.44638773018123085,25.444158631020564
2026-05-17T13:00:00+00:00,0.1,10pct_hourly_volume,20066.65768408642,2006.6657684086422,0.04464076572713173,4.462084663951793,29.439807081359515
2026-05-17T13:00:00+00:00,0.5,50pct_hourly_volume,20066.65768408642,10033.32884204321,0.22320382863565863,22.270673866832134,47.15958306641954
2026-05-17T14:00:00+00:00,0.01,1pct_hourly_volume,29056.768889893265,290.56768889893266,0.006464038173281814,0.6463620362394213,25.64313436974386
2026-05-17T14:00:00+00:00,0.1,10pct_hourly_volume,29056.768889893265,2905.6768889893265,0.06464038173281814,6.459862493506597,31.427613935555154
2026-05-17T14:00:00+00:00,0.5,50pct_hourly_volume,29056.768889893265,14528.384444946632,0.3232019086640907,32.216067919995126,57.055447105934796
2026-05-17T15:00:00+00:00,0.01,1pct_hourly_volume,17531.148176288247,175.31148176288247,0.003900021074690227,0.38998689789781615,25.38803943865964
2026-05-17T15:00:00+00:00,0.1,10pct_hourly_volume,17531.148176288247,1753.1148176288248,0.03900021074690228,3.8985006512202824,28.87903629420041
2026-05-17T15:00:00+00:00,0.5,50pct_hourly_volume,17531.148176288247,8765.574088144123,0.19500105373451135,19.46215396813384,44.365059058195655
2026-05-17T16:00:00+00:00,0.01,1pct_hourly_volume,21851.29009989826,218.5129009989826,0.004861090160314663,0.4860853869825489,25.483658056855152
2026-05-17T16:00:00+00:00,0.1,10pct_hourly_volume,21851.29009989826,2185.129009989826,0.04861090160314663,4.858728288687084,29.834470886639373
2026-05-17T16:00:00+00:00,0.5,50pct_hourly_volume,21851.29009989826,10925.64504994913,0.24305450801573308,24.2465185452123,49.12558373357911
2026-05-17T17:00:00+00:00,0.01,1pct_hourly_volume,29502.13058551933,295.0213058551933,0.006563114399284553,0.6562683682846785,25.65299123525433
2026-05-17T17:00:00+00:00,0.1,10pct_hourly_volume,29502.13058551933,2950.2130585519335,0.06563114399284554,6.558809777395335,31.526067421877578
2026-05-17T17:00:00+00:00,0.5,50pct_hourly_volume,29502.13058551933,14751.065292759666,0.32815571996422765,32.70823804238716,57.54516740243298
2026-05-17T18:00:00+00:00,0.01,1pct_hourly_volume,33693.592170638585,336.93592170638584,0.007495556949615023,0.7494995157984586,25.74575684232694
2026-05-17T18:00:00+00:00,0.1,10pct_hourly_volume,33693.592170638585,3369.3592170638585,0.07495556949615023,7.489942820319118,32.452553873161264
2026-05-17T18:00:00+00:00,0.5,50pct_hourly_volume,33693.592170638585,16846.796085319293,0.3747778474807512,37.337850754721,62.15174165406068
2026-05-17T19:00:00+00:00,0.01,1pct_hourly_volume,32325.60318158952,323.2560318158952,0.007191230853366997,0.7190713752541046,25.715480641194112
2026-05-17T19:00:00+00:00,0.1,10pct_hourly_volume,32325.60318158952,3232.560318158952,0.07191230853366996,7.186063189434786,32.15019063181224
2026-05-17T19:00:00+00:00,0.5,50pct_hourly_volume,32325.60318158952,16162.80159079476,0.3595615426683498,35.827332955762316,60.64873951162952
2026-05-17T20:00:00+00:00,0.01,1pct_hourly_volume,22958.24462348732,229.5824462348732,0.005107345906219553,0.5107085069719317,25.508158221244635
2026-05-17T20:00:00+00:00,0.1,10pct_hourly_volume,22958.24462348732,2295.824462348732,0.05107345906219553,5.104738739569168,30.079253432553354
2026-05-17T20:00:00+00:00,0.5,50pct_hourly_volume,22958.24462348732,11479.12231174366,0.2553672953109776,25.471683182683964,50.34464535748406
2026-05-17T21:00:00+00:00,0.01,1pct_hourly_volume,25220.93958294283,252.2093958294283,0.005610710428539174,0.561039564548561,25.55823795152179
2026-05-17T21:00:00+00:00,0.1,10pct_hourly_volume,25220.93958294283,2522.093958294283,0.056107104285391736,5.607564186653098,30.579569234943094
2026-05-17T21:00:00+00:00,0.5,50pct_hourly_volume,25220.93958294283,12610.469791471414,0.28053552142695865,27.975072128231368,52.8355662872837
2026-05-17T22:00:00+00:00,0.01,1pct_hourly_volume,36878.434610928096,368.784346109281,0.00820406460192595,0.8203391590380326,25.81624275776018
2026-05-17T22:00:00+00:00,0.1,10pct_hourly_volume,36878.434610928096,3687.84346109281,0.08204064601925949,8.197339451683396,33.15642070303437
2026-05-17T22:00:00+00:00,0.5,50pct_hourly_volume,36878.434610928096,18439.217305464048,0.41020323009629744,40.8527437352448,65.64915050354725
2026-05-17T23:00:00+00:00,0.01,1pct_hourly_volume,130374.14358510227,1303.7414358510227,0.029003343218803473,2.8994933718660985,27.885016118111004
2026-05-17T23:00:00+00:00,0.1,10pct_hourly_volume,130374.14358510227,13037.414358510228,0.29003343218803473,28.919467095814994,53.77525854829091
2026-05-17T23:00:00+00:00,0.5,50pct_hourly_volume,130374.14358510227,65187.071792551134,1.4501671609401734,142.94379216148886,167.23504950372003
2026-05-18T00:00:00+00:00,0.01,1pct_hourly_volume,36077.8650619467,360.778650619467,0.0080259679888926,0.8025323878967069,25.798524901995414
2026-05-18T00:00:00+00:00,0.1,10pct_hourly_volume,36077.8650619467,3607.7865061946704,0.08025967988892602,8.01953153855117,32.97950000089256
2026-05-18T00:00:00+00:00,0.5,50pct_hourly_volume,36077.8650619467,18038.93253097335,0.4012983994446301,39.96944320859997,64.77024320019508
2026-05-18T01:00:00+00:00,0.01,1pct_hourly_volume,34236.916844558,342.36916844558,0.007616426253631912,0.7615846198322627,25.7577816009158
2026-05-18T01:00:00+00:00,0.1,10pct_hourly_volume,34236.916844558,3423.6916844558,0.07616426253631914,7.610629673666595,32.57263849987035
2026-05-18T01:00:00+00:00,0.5,50pct_hourly_volume,34236.916844558,17118.458422279,0.38082131268159564,37.9376565863468,62.748563436778596
2026-05-18T02:00:00+00:00,0.01,1pct_hourly_volume,19266.66270468679,192.66662704686792,0.004286107779800631,0.42859240804751814,25.426452170402847
2026-05-18T02:00:00+00:00,0.1,10pct_hourly_volume,19266.66270468679,1926.6662704686792,0.04286107779800631,4.284271494862141,29.26288147992007
2026-05-18T02:00:00+00:00,0.5,50pct_hourly_volume,19266.66270468679,9633.331352343395,0.21430538899003154,21.38471031238381,46.27803417140974
2026-05-18T03:00:00+00:00,0.01,1pct_hourly_volume,21794.274570776965,217.94274570776966,0.004848406349595498,0.4848171290550808,25.482396131985
2026-05-18T03:00:00+00:00,0.1,10pct_hourly_volume,21794.274570776965,2179.4274570776965,0.048484063495954986,4.846056784347125,29.821862630036165
2026-05-18T03:00:00+00:00,0.5,50pct_hourly_volume,21794.274570776965,10897.137285388482,0.24242031747977488,24.183406257750026,49.06278585278145
2026-05-18T04:00:00+00:00,0.01,1pct_hourly_volume,42731.47157135461,427.3147157135461,0.00950614517685822,0.9505241594792808,25.945777704202698
2026-05-18T04:00:00+00:00,0.1,10pct_hourly_volume,42731.47157135461,4273.147157135461,0.0950614517685822,9.497117079486298,34.44971328732893
2026-05-18T04:00:00+00:00,0.5,50pct_hourly_volume,42731.47157135461,21365.735785677305,0.475307258842911,47.305877614131795,72.07020056208214
2026-05-18T05:00:00+00:00,0.01,1pct_hourly_volume,20974.489220855536,209.74489220855537,0.004666034943611935,0.46658172349493476,25.464251785166645
2026-05-18T05:00:00+00:00,0.1,10pct_hourly_volume,20974.489220855536,2097.4489220855535,0.046660349436119346,4.663858770812266,29.64057403682108
2026-05-18T05:00:00+00:00,0.5,50pct_hourly_volume,20974.489220855536,10487.244610427768,0.23330174718059674,23.275871702705746,48.159772584365214
2026-05-18T06:00:00+00:00,0.01,1pct_hourly_volume,37683.6894899148,376.83689489914804,0.008383203524657375,0.8382500802554642,25.834064243703825
2026-05-18T06:00:00+00:00,0.1,10pct_hourly_volume,37683.6894899148,3768.3689489914805,0.08383203524657376,8.376181601145188,33.33437049682364
2026-05-18T06:00:00+00:00,0.5,50pct_hourly_volume,37683.6894899148,18841.8447449574,0.4191601762328688,41.7410557404836,66.53304475166321
2026-05-18T07:00:00+00:00,0.01,1pct_hourly_volume,40584.1993016665,405.841993016665,0.009028457861648121,0.9027642804721598,25.898256304074387
2026-05-18T07:00:00+00:00,0.1,10pct_hourly_volume,40584.1993016665,4058.4199301666504,0.09028457861648123,9.020313909245276,33.97528895664248
2026-05-18T07:00:00+00:00,0.5,50pct_hourly_volume,40584.1993016665,20292.09965083325,0.4514228930824061,44.93942246720463,69.71550859854236
2026-05-18T08:00:00+00:00,0.01,1pct_hourly_volume,29264.2554709639,292.642554709639,0.006510196133431018,0.6509772334484204,25.647726521301763
2026-05-18T08:00:00+00:00,0.1,10pct_hourly_volume,29264.2554709639,2926.4255470963903,0.06510196133431019,6.505960625460206,31.473482013641974
2026-05-18T08:00:00+00:00,0.5,50pct_hourly_volume,29264.2554709639,14632.12773548195,0.3255098066715509,32.44536781311275,57.28360562096135
